transaction_id,customer_id,payment_date,amount,plan_type
1920,446,2024-09-02,10.38,Basic
1921,1652,2024-04-23,51.77,Enterprise
1922,746,2024-01-29,8.31,Basic
1923,409,2024-10-10,18.5,Premium
1924,1974,2024-02-24,20.099999999999998,Premium
1925,1999,2024-06-06,50.440000000000005,Enterprise
1926,425,2024-02-07,51.29,Enterprise
1927,1437,2024-02-05,49.77,Enterprise
1928,1723,2024-09-20,9.0,Basic
1929,1609,2024-06-06,20.7,Premium
1930,1150,2024-08-02,51.870000000000005,Enterprise
1931,1243,2024-07-31,51.29,Enterprise
1932,533,2024-10-18,20.869999999999997,Premium
1933,1228,2024-07-31,10.39,Basic
1934,24,2024-03-29,19.99,Premium
1935,1700,2024-06-14,49.95,Enterprise
1936,377,2024-09-09,21.31,Premium
1937,1283,2023-12-07,9.1,Basic
1938,565,2024-07-20,20.97,Premium
1939,1517,2024-01-08,10.4,Basic
1940,292,2024-03-01,51.46,Enterprise
1941,1490,2024-05-15,10.52,Basic
1942,1030,2024-08-03,8.83,Basic
1943,1495,2024-01-24,18.81,Premium
1944,1376,2024-07-06,8.09,Basic
1945,1729,2024-01-25,11.65,Basic
1946,1590,2024-07-15,51.22,Enterprise
1947,965,2024-09-27,19.25,Premium
1948,1006,2024-09-26,11.540000000000001,Basic
1949,1470,2024-01-28,51.0,Enterprise
1950,1410,2024-07-19,18.279999999999998,Premium
1951,308,2024-10-20,21.189999999999998,Premium
1952,1030,2024-08-04,19.529999999999998,Premium
1953,1949,2023-12-17,10.33,Basic
1954,600,2024-07-09,20.83,Premium
1955,1843,2024-08-25,10.47,Basic
1956,1065,2024-01-14,48.21,Enterprise
1957,1472,2024-06-26,50.07,Enterprise
1958,980,2024-03-09,19.4,Premium
1959,395,2024-05-30,19.88,Premium
1960,645,2024-01-31,9.92,Basic
1961,1081,2024-09-06,9.950000000000001,Basic
1962,1263,2024-04-07,21.669999999999998,Premium
1963,1910,2024-02-05,50.940000000000005,Enterprise
1964,1017,2024-05-19,51.35,Enterprise
1965,1013,2024-09-22,19.56,Premium
1966,1190,2024-11-18,11.25,Basic
1967,1369,2024-06-01,9.18,Basic
1968,656,2024-08-12,9.63,Basic
1969,1563,2024-01-05,50.550000000000004,Enterprise
1970,1782,2023-12-12,48.59,Enterprise
1971,1909,2024-06-04,20.11,Premium
1972,453,2024-01-25,19.119999999999997,Premium
1973,1521,2024-04-24,18.099999999999998,Premium
1974,383,2024-04-19,48.14,Enterprise
1975,1039,2024-06-23,51.46,Enterprise
1976,3,2023-12-17,11.97,Basic
1977,1592,2024-07-29,48.25,Enterprise
1978,378,2024-05-13,48.800000000000004,Enterprise
1979,861,2024-07-03,18.18,Premium
1980,1465,2023-12-21,10.120000000000001,Basic
1981,1571,2024-07-21,11.540000000000001,Basic
1982,427,2024-08-10,11.44,Basic
1983,60,2024-05-31,49.14,Enterprise
1984,1779,2024-06-22,21.04,Premium
1985,1926,2024-10-28,48.9,Enterprise
1986,877,2024-07-03,19.4,Premium
1987,1727,2024-01-13,8.31,Basic
1988,960,2024-05-18,20.52,Premium
1989,774,2024-07-24,18.08,Premium
1990,802,2024-10-02,49.74,Enterprise
1991,1480,2024-03-18,18.22,Premium
1992,1808,2024-02-09,18.47,Premium
1993,1407,2024-08-28,20.77,Premium
1994,1136,2024-05-19,20.029999999999998,Premium
1995,718,2024-04-30,8.15,Basic
1996,1120,2023-12-12,10.67,Basic
1997,1220,2023-12-22,20.54,Premium
1998,1390,2024-03-03,9.950000000000001,Basic
1999,303,2024-10-21,10.89,Basic
2000,1775,2023-12-26,51.43,Enterprise
2001,665,2024-09-28,10.22,Basic
2002,1399,2024-08-26,8.530000000000001,Basic
2003,1288,2024-07-05,48.88,Enterprise
2004,1929,2024-08-22,20.93,Premium
2005,1096,2024-05-10,48.22,Enterprise
2006,1149,2024-07-07,19.77,Premium
2007,668,2024-01-12,21.61,Premium
2008,47,2024-02-17,9.15,Basic
2009,310,2024-09-10,51.14,Enterprise
2010,903,2023-12-01,9.1,Basic
2011,232,2024-01-29,19.509999999999998,Premium
2012,1327,2024-10-20,49.28,Enterprise
2013,1635,2024-06-25,49.67,Enterprise
2014,1897,2023-12-23,48.980000000000004,Enterprise
2015,266,2024-05-01,21.72,Premium
2016,1229,2024-01-11,8.27,Basic
2017,1293,2023-12-20,18.61,Premium
2018,242,2024-05-25,11.63,Basic
2019,1585,2024-06-08,49.27,Enterprise
2020,85,2023-12-26,21.369999999999997,Premium
2021,547,2024-01-15,8.27,Basic
2022,1497,2024-09-26,11.23,Basic
2023,796,2024-09-25,9.2,Basic
2024,359,2024-08-11,19.45,Premium
2025,493,2024-06-01,49.370000000000005,Enterprise
2026,437,2023-12-06,10.36,Basic
2027,681,2024-09-01,48.13,Enterprise
2028,777,2024-04-12,11.23,Basic
2029,812,2024-06-30,49.2,Enterprise
2030,548,2024-01-14,48.74,Enterprise
2031,1217,2023-12-08,51.27,Enterprise
2032,750,2024-01-23,51.760000000000005,Enterprise
2033,1804,2023-12-06,49.32,Enterprise
2034,1462,2024-06-10,20.0,Premium
2035,1129,2023-12-31,49.9,Enterprise
2036,1440,2024-08-26,8.22,Basic
2037,774,2024-04-04,20.11,Premium
2038,1447,2024-09-11,11.790000000000001,Basic
2039,1015,2024-06-19,10.1,Basic
2040,1707,2024-09-25,21.849999999999998,Premium
2041,1851,2024-08-20,10.86,Basic
2042,1136,2024-08-16,19.529999999999998,Premium
2043,680,2024-01-16,20.849999999999998,Premium
2044,1636,2024-05-02,8.040000000000001,Basic
2045,587,2023-12-16,11.05,Basic
2046,1885,2024-11-10,19.709999999999997,Premium
2047,1406,2024-05-03,21.29,Premium
2048,1562,2024-11-04,50.09,Enterprise
2049,1824,2024-02-15,19.58,Premium
2050,1073,2024-05-29,11.67,Basic
2051,1083,2024-02-17,10.55,Basic
2052,1153,2024-09-29,18.09,Premium
2053,284,2024-06-14,50.03,Enterprise
2054,1487,2024-04-24,18.029999999999998,Premium
2055,1536,2024-06-20,8.370000000000001,Basic
2056,1821,2024-05-27,50.61,Enterprise
2057,1806,2024-10-19,51.36,Enterprise
2058,1906,2024-06-29,19.56,Premium
2059,1612,2024-03-06,20.15,Premium
2060,1386,2024-07-29,48.06,Enterprise
2061,1345,2024-08-26,49.85,Enterprise
2062,686,2024-07-12,49.17,Enterprise
2063,268,2024-02-17,49.910000000000004,Enterprise
2064,533,2024-02-07,10.75,Basic
2065,1857,2024-09-01,50.010000000000005,Enterprise
2066,662,2024-03-27,18.83,Premium
2067,694,2024-05-23,11.2,Basic
2068,1725,2024-05-05,51.330000000000005,Enterprise
2069,892,2023-11-25,20.279999999999998,Premium
2070,825,2023-12-20,50.52,Enterprise
2071,1066,2024-01-23,20.75,Premium
2072,788,2024-06-19,11.97,Basic
2073,1186,2023-12-23,20.099999999999998,Premium
2074,1552,2024-02-14,9.16,Basic
2075,1259,2024-11-19,49.9,Enterprise
2076,1866,2024-03-25,10.38,Basic
2077,1782,2024-04-15,50.36,Enterprise
2078,693,2023-11-24,20.52,Premium
2079,433,2024-03-06,21.04,Premium
2080,279,2024-07-13,21.15,Premium
2081,1928,2024-07-28,51.47,Enterprise
2082,1106,2024-07-30,10.98,Basic
2083,911,2023-12-22,8.4,Basic
2084,401,2024-08-19,20.279999999999998,Premium
2085,1115,2024-07-27,21.72,Premium
2086,1313,2024-03-31,48.47,Enterprise
2087,89,2024-10-06,51.78,Enterprise
2088,1400,2024-11-11,49.15,Enterprise
2089,1783,2024-11-10,8.86,Basic
2090,1656,2024-02-01,20.72,Premium
2091,1279,2023-12-15,10.13,Basic
2092,965,2024-05-28,21.799999999999997,Premium
2093,1150,2024-08-15,9.66,Basic
2094,1372,2024-07-02,48.06,Enterprise
2095,1461,2024-11-11,48.940000000000005,Enterprise
2096,471,2024-08-16,51.260000000000005,Enterprise
2097,872,2024-11-17,49.300000000000004,Enterprise
2098,1178,2024-04-04,48.68,Enterprise
2099,1114,2024-02-21,51.21,Enterprise
2100,296,2024-01-11,20.91,Premium
2101,1078,2024-05-29,21.979999999999997,Premium
2102,1395,2024-08-26,9.24,Basic
2103,22,2024-09-15,19.22,Premium
2104,664,2024-10-10,19.81,Premium
2105,1552,2024-02-16,9.21,Basic
2106,959,2023-12-02,19.34,Premium
2107,1483,2024-08-07,48.74,Enterprise
2108,441,2024-05-02,20.529999999999998,Premium
2109,401,2024-04-07,9.120000000000001,Basic
2110,1155,2024-04-04,8.86,Basic
2111,841,2024-08-02,9.48,Basic
2112,1599,2024-11-08,10.33,Basic
2113,596,2024-09-21,51.050000000000004,Enterprise
2114,462,2024-01-26,48.230000000000004,Enterprise
2115,89,2024-01-30,51.54,Enterprise
2116,324,2024-03-30,20.25,Premium
2117,528,2024-05-26,50.39,Enterprise
2118,1946,2024-01-25,8.290000000000001,Basic
2119,1705,2024-09-16,18.36,Premium
2120,1621,2024-10-12,9.19,Basic
2121,1984,2024-11-02,19.61,Premium
2122,1561,2024-07-24,50.760000000000005,Enterprise
2123,1887,2023-12-08,10.63,Basic
2124,578,2024-01-21,49.24,Enterprise
2125,1171,2024-03-15,48.830000000000005,Enterprise
2126,1824,2023-12-10,21.349999999999998,Premium
2127,266,2024-05-25,48.07,Enterprise
2128,1050,2023-12-11,18.82,Premium
2129,182,2023-11-27,21.33,Premium
2130,1022,2024-08-04,48.050000000000004,Enterprise
2131,131,2024-07-08,8.18,Basic
2132,1787,2024-01-29,18.939999999999998,Premium
2133,1035,2024-10-19,18.4,Premium
2134,588,2024-06-05,49.63,Enterprise
2135,1584,2023-12-29,21.81,Premium
2136,1281,2023-12-08,51.2,Enterprise
2137,889,2024-11-07,20.29,Premium
2138,875,2024-08-17,50.940000000000005,Enterprise
2139,477,2023-12-09,19.41,Premium
2140,109,2024-09-25,10.32,Basic
2141,1246,2024-08-05,9.94,Basic
2142,1467,2024-11-22,10.67,Basic
2143,216,2023-12-22,8.13,Basic
2144,1511,2024-02-27,8.620000000000001,Basic
2145,1575,2024-08-01,8.620000000000001,Basic
2146,391,2024-08-20,50.32,Enterprise
2147,703,2023-12-11,10.02,Basic
2148,1113,2024-03-13,18.529999999999998,Premium
2149,1067,2024-04-18,21.599999999999998,Premium
2150,1632,2024-03-15,49.2,Enterprise
2151,1477,2023-12-12,50.84,Enterprise
2152,88,2024-07-12,20.22,Premium
2153,107,2024-06-15,18.349999999999998,Premium
2154,1860,2024-11-09,10.15,Basic
2155,678,2024-11-20,48.72,Enterprise
2156,1850,2024-02-15,18.139999999999997,Premium
2157,718,2024-02-20,9.88,Basic
2158,1929,2024-10-05,19.27,Premium
2159,686,2024-08-09,18.5,Premium
2160,1809,2024-07-05,11.17,Basic
2161,1579,2024-08-06,20.25,Premium
2162,543,2024-11-07,18.27,Premium
2163,1352,2024-08-17,10.26,Basic
2164,778,2024-05-31,10.64,Basic
2165,310,2024-09-23,49.6,Enterprise
2166,369,2023-12-09,50.65,Enterprise
2167,1888,2024-08-04,10.870000000000001,Basic
2168,1527,2024-08-16,48.54,Enterprise
2169,750,2023-12-13,49.54,Enterprise
2170,1362,2023-12-03,19.27,Premium
2171,1835,2024-01-21,21.75,Premium
2172,1894,2024-08-10,51.68,Enterprise
2173,183,2024-02-20,19.419999999999998,Premium
2174,755,2024-10-18,8.71,Basic
2175,343,2024-08-06,18.06,Premium
2176,620,2024-04-14,11.64,Basic
2177,999,2024-04-18,50.96,Enterprise
2178,57,2024-02-14,18.7,Premium
2179,1690,2023-11-29,51.28,Enterprise
2180,1183,2024-09-25,11.82,Basic
2181,901,2024-08-15,51.28,Enterprise
2182,1606,2024-10-12,10.03,Basic
2183,1680,2024-01-01,10.370000000000001,Basic
2184,1634,2024-08-27,9.58,Basic
2185,1865,2023-12-29,9.09,Basic
2186,661,2024-10-03,19.25,Premium
2187,1658,2023-12-06,20.9,Premium
2188,1323,2024-03-03,21.759999999999998,Premium
2189,1381,2024-09-06,48.36,Enterprise
2190,1109,2023-12-07,19.72,Premium
2191,395,2024-01-07,48.75,Enterprise
2192,1525,2024-07-22,20.4,Premium
2193,960,2024-08-08,11.32,Basic
2194,1953,2024-08-03,20.0,Premium
2195,1767,2024-07-30,50.27,Enterprise
2196,212,2024-10-02,10.15,Basic
2197,895,2024-09-08,49.06,Enterprise
2198,1108,2024-11-20,21.009999999999998,Premium
2199,1051,2024-09-09,9.55,Basic
2200,1993,2024-06-11,49.550000000000004,Enterprise
2201,1920,2024-07-31,48.54,Enterprise
2202,1594,2024-06-09,50.92,Enterprise
2203,1554,2024-09-08,19.509999999999998,Premium
2204,1463,2024-09-10,10.780000000000001,Basic
2205,1258,2024-04-21,49.64,Enterprise
2206,1248,2024-05-22,9.56,Basic
2207,583,2024-01-17,51.36,Enterprise
2208,1963,2024-06-10,8.59,Basic
2209,1873,2024-06-28,48.22,Enterprise
2210,1370,2024-04-18,49.980000000000004,Enterprise
2211,1276,2024-02-22,49.71,Enterprise
2212,1210,2024-01-15,10.35,Basic
2213,828,2023-11-24,49.02,Enterprise
2214,351,2024-04-08,19.5,Premium
2215,1918,2024-05-25,9.48,Basic
2216,232,2024-10-12,9.57,Basic
2217,208,2024-08-13,20.799999999999997,Premium
2218,860,2024-06-20,11.11,Basic
2219,197,2024-07-27,8.11,Basic
2220,1665,2024-07-04,10.58,Basic
2221,1978,2023-12-29,49.38,Enterprise
2222,743,2023-12-06,20.22,Premium
2223,756,2023-12-27,19.75,Premium
2224,308,2024-03-19,11.83,Basic
2225,1832,2024-09-09,19.84,Premium
2226,90,2023-11-25,48.74,Enterprise
2227,580,2024-02-18,51.9,Enterprise
2228,468,2024-03-27,50.550000000000004,Enterprise
2229,414,2024-05-12,49.65,Enterprise
2230,1963,2024-10-13,11.8,Basic
2231,214,2024-08-25,21.95,Premium
2232,1227,2024-09-05,48.97,Enterprise
2233,1057,2024-10-04,50.230000000000004,Enterprise
2234,1936,2024-03-16,49.660000000000004,Enterprise
2235,769,2024-04-09,50.760000000000005,Enterprise
2236,887,2024-02-09,9.33,Basic
2237,563,2024-05-26,20.709999999999997,Premium
2238,46,2024-04-06,49.35,Enterprise
2239,848,2024-01-15,21.57,Premium
2240,1511,2024-06-13,10.44,Basic
2241,1792,2024-06-24,50.510000000000005,Enterprise
2242,634,2024-05-27,51.72,Enterprise
2243,210,2024-02-18,51.82,Enterprise
2244,40,2024-09-17,10.0,Basic
2245,1100,2024-05-20,48.550000000000004,Enterprise
2246,1951,2024-03-23,48.31,Enterprise
2247,1901,2024-07-31,18.729999999999997,Premium
2248,1179,2024-01-08,50.99,Enterprise
2249,1283,2024-02-28,49.39,Enterprise
2250,499,2024-09-15,19.95,Premium
2251,1366,2024-02-27,20.54,Premium
2252,237,2024-02-06,50.660000000000004,Enterprise
2253,1936,2024-10-26,10.03,Basic
2254,1034,2023-12-11,49.85,Enterprise
2255,298,2024-06-12,11.9,Basic
2256,1731,2024-06-02,21.13,Premium
2257,229,2024-05-01,48.5,Enterprise
2258,1343,2024-04-21,50.14,Enterprise
2259,1379,2024-02-09,49.9,Enterprise
2260,459,2024-04-27,9.93,Basic
2261,849,2024-02-22,10.36,Basic
2262,131,2024-06-15,21.13,Premium
2263,669,2024-09-06,19.169999999999998,Premium
2264,690,2024-07-06,8.620000000000001,Basic
2265,24,2024-01-20,19.009999999999998,Premium
2266,1778,2024-01-24,10.7,Basic
2267,1136,2024-03-14,21.099999999999998,Premium
2268,1410,2024-09-09,8.36,Basic
2269,277,2024-10-27,20.529999999999998,Premium
2270,166,2024-06-15,10.85,Basic
2271,286,2024-05-27,50.17,Enterprise
2272,855,2024-07-23,51.24,Enterprise
2273,892,2024-06-19,18.889999999999997,Premium
2274,739,2024-02-03,51.4,Enterprise
2275,1547,2024-01-30,50.050000000000004,Enterprise
2276,1888,2024-08-29,19.0,Premium
2277,1416,2024-09-23,19.95,Premium
2278,281,2024-06-28,51.86,Enterprise
2279,1828,2023-12-21,48.38,Enterprise
2280,1903,2024-06-08,50.75,Enterprise
2281,272,2023-11-25,11.94,Basic
2282,332,2024-08-03,20.959999999999997,Premium
2283,482,2024-06-09,50.75,Enterprise
2284,805,2024-11-15,9.24,Basic
2285,1897,2024-02-03,21.11,Premium
2286,258,2024-05-16,49.52,Enterprise
2287,223,2024-03-10,21.47,Premium
2288,7,2024-10-01,8.84,Basic
2289,1141,2024-01-23,48.72,Enterprise
2290,1688,2024-10-19,21.409999999999997,Premium
2291,1344,2024-09-07,21.909999999999997,Premium
2292,1429,2024-11-05,18.189999999999998,Premium
2293,802,2024-10-26,8.2,Basic
2294,1953,2024-11-07,49.63,Enterprise
2295,762,2024-08-08,49.510000000000005,Enterprise
2296,460,2024-08-24,50.95,Enterprise
2297,658,2024-07-30,48.79,Enterprise
2298,970,2023-12-07,8.72,Basic
2299,570,2024-11-03,18.759999999999998,Premium
2300,472,2024-11-03,18.159999999999997,Premium
2301,404,2024-05-15,11.76,Basic
2302,1705,2024-05-05,18.75,Premium
2303,1072,2023-12-19,10.4,Basic
2304,385,2024-01-16,49.010000000000005,Enterprise
2305,1350,2024-07-12,50.2,Enterprise
2306,169,2024-01-26,8.46,Basic
2307,266,2024-05-06,20.209999999999997,Premium
2308,1120,2024-05-03,21.0,Premium
2309,1915,2023-12-08,19.84,Premium
2310,1405,2024-01-11,19.31,Premium
2311,195,2024-02-01,9.46,Basic
2312,363,2024-06-19,48.620000000000005,Enterprise
2313,172,2024-06-08,8.31,Basic
2314,1003,2024-03-15,9.39,Basic
2315,1277,2024-04-14,11.25,Basic
2316,1240,2024-09-04,20.869999999999997,Premium
2317,203,2024-11-13,21.77,Premium
2318,1752,2024-10-09,18.36,Premium
2319,845,2024-05-07,51.35,Enterprise
2320,1389,2024-09-30,8.58,Basic
2321,1855,2024-08-26,49.64,Enterprise
2322,517,2023-12-19,9.9,Basic
2323,556,2023-12-07,19.65,Premium
2324,1591,2024-05-11,20.529999999999998,Premium
2325,388,2024-02-23,49.78,Enterprise
2326,488,2024-06-26,48.980000000000004,Enterprise
2327,385,2023-12-15,19.61,Premium
2328,967,2024-03-19,10.91,Basic
2329,14,2024-03-02,48.27,Enterprise
2330,1784,2024-01-01,8.24,Basic
2331,1096,2024-03-13,21.49,Premium
2332,286,2024-06-18,18.529999999999998,Premium
2333,453,2024-10-15,20.439999999999998,Premium
2334,576,2023-12-01,11.58,Basic
2335,938,2024-11-07,9.74,Basic
2336,274,2023-11-24,48.45,Enterprise
2337,1818,2024-07-23,10.94,Basic
2338,1511,2024-05-05,11.86,Basic
2339,1114,2024-09-23,49.6,Enterprise
2340,71,2024-07-05,20.9,Premium
2341,189,2024-04-08,18.709999999999997,Premium
2342,26,2024-09-08,11.86,Basic
2343,1287,2024-07-03,8.95,Basic
2344,127,2024-03-02,19.66,Premium
2345,1878,2024-02-14,8.74,Basic
2346,1989,2024-01-05,11.14,Basic
2347,1730,2024-01-18,49.940000000000005,Enterprise
2348,810,2024-01-05,20.139999999999997,Premium
2349,1555,2024-01-16,48.800000000000004,Enterprise
2350,448,2024-06-16,19.95,Premium
2351,1186,2024-06-25,9.91,Basic
2352,281,2024-04-22,50.47,Enterprise
2353,1520,2024-06-12,18.009999999999998,Premium
2354,1551,2024-02-12,49.830000000000005,Enterprise
2355,341,2023-12-30,8.63,Basic
2356,85,2024-09-06,51.5,Enterprise
2357,553,2023-12-09,50.080000000000005,Enterprise
2358,664,2023-11-25,8.02,Basic
2359,285,2024-06-21,11.620000000000001,Basic
2360,1682,2024-08-22,11.9,Basic
2361,1510,2023-12-12,19.02,Premium
2362,34,2024-05-18,49.0,Enterprise
2363,1077,2024-05-24,9.48,Basic
2364,555,2024-08-14,9.030000000000001,Basic
2365,1167,2024-07-03,21.419999999999998,Premium
2366,1943,2024-10-22,19.52,Premium
2367,547,2024-03-17,48.85,Enterprise
2368,1855,2024-04-04,21.75,Premium
2369,11,2024-09-28,49.28,Enterprise
2370,352,2023-12-01,9.61,Basic
2371,1608,2023-12-31,48.11,Enterprise
2372,445,2024-02-27,8.11,Basic
2373,1300,2024-01-22,21.7,Premium
2374,730,2024-03-02,11.08,Basic
2375,687,2024-07-02,21.04,Premium
2376,545,2024-08-27,20.0,Premium
2377,244,2024-09-29,18.74,Premium
2378,345,2024-06-17,18.209999999999997,Premium
2379,970,2024-03-14,8.16,Basic
2380,1111,2024-03-30,50.15,Enterprise
2381,977,2024-04-11,49.160000000000004,Enterprise
2382,468,2024-03-31,21.27,Premium
2383,1962,2024-11-12,9.8,Basic
2384,287,2024-02-02,8.22,Basic
2385,652,2024-05-18,50.56,Enterprise
2386,1464,2024-10-21,11.290000000000001,Basic
2387,695,2024-04-26,19.38,Premium
2388,1982,2024-01-29,19.389999999999997,Premium
2389,1858,2024-05-29,8.46,Basic
2390,631,2024-09-07,49.32,Enterprise
2391,1311,2024-03-13,48.09,Enterprise
2392,1523,2024-01-11,10.450000000000001,Basic
2393,144,2024-03-24,50.96,Enterprise
2394,1893,2024-05-06,20.439999999999998,Premium
2395,1095,2024-04-05,18.06,Premium
2396,273,2024-06-25,9.84,Basic
2397,1235,2024-07-14,48.28,Enterprise
2398,1175,2024-01-29,50.46,Enterprise
2399,230,2024-05-20,49.46,Enterprise
2400,266,2023-12-24,51.03,Enterprise
2401,1978,2024-01-18,10.97,Basic
2402,808,2024-07-09,21.32,Premium
2403,996,2024-08-17,50.53,Enterprise
2404,1517,2024-07-10,50.29,Enterprise
2405,1159,2024-06-07,48.830000000000005,Enterprise
2406,1286,2024-06-12,21.889999999999997,Premium
2407,1207,2024-10-30,8.7,Basic
2408,445,2024-11-21,51.86,Enterprise
2409,631,2024-08-16,51.260000000000005,Enterprise
2410,1937,2024-02-14,50.730000000000004,Enterprise
2411,1602,2024-08-15,19.06,Premium
2412,581,2024-10-03,48.120000000000005,Enterprise
2413,104,2024-10-23,20.209999999999997,Premium
2414,1023,2024-06-21,11.33,Basic
2415,1034,2024-02-05,11.67,Basic
2416,1565,2024-03-07,10.55,Basic
2417,1502,2024-02-26,50.1,Enterprise
2418,1341,2023-12-15,51.68,Enterprise
2419,1314,2024-08-21,51.5,Enterprise
2420,1092,2024-02-06,20.24,Premium
2421,731,2024-04-28,21.599999999999998,Premium
2422,677,2024-08-21,9.88,Basic
2423,1196,2024-10-05,9.86,Basic
2424,394,2024-01-10,20.439999999999998,Premium
2425,1138,2024-11-14,11.45,Basic
2426,338,2024-06-13,11.51,Basic
2427,337,2024-03-24,9.14,Basic
2428,787,2024-11-07,48.53,Enterprise
2429,1357,2024-01-20,11.27,Basic
2430,1478,2023-12-31,11.55,Basic
2431,1926,2024-03-16,18.7,Premium
2432,348,2024-02-04,10.61,Basic
2433,217,2024-08-05,48.61,Enterprise
2434,486,2024-05-20,10.13,Basic
2435,168,2024-03-07,19.59,Premium
2436,43,2024-08-21,50.24,Enterprise
2437,1189,2024-04-02,21.459999999999997,Premium
2438,117,2024-06-18,10.48,Basic
2439,752,2023-12-08,8.42,Basic
2440,1123,2024-05-02,49.21,Enterprise
2441,1938,2024-08-07,51.22,Enterprise
2442,800,2024-04-06,18.099999999999998,Premium
2443,814,2024-07-05,21.849999999999998,Premium
2444,1024,2024-07-09,51.59,Enterprise
2445,165,2024-02-05,11.94,Basic
2446,69,2024-09-05,48.690000000000005,Enterprise
2447,1564,2024-04-14,48.02,Enterprise
2448,1044,2023-12-27,49.14,Enterprise
2449,1300,2024-05-27,8.64,Basic
2450,1196,2024-04-17,51.160000000000004,Enterprise
2451,872,2024-08-22,19.61,Premium
2452,227,2024-04-02,48.97,Enterprise
2453,1183,2023-12-21,48.36,Enterprise
2454,881,2024-02-08,21.49,Premium
2455,1744,2024-05-06,49.38,Enterprise
2456,1027,2024-04-14,18.029999999999998,Premium
2457,1259,2024-11-18,50.6,Enterprise
2458,1139,2024-10-06,11.33,Basic
2459,1736,2024-04-13,8.82,Basic
2460,466,2024-03-11,11.870000000000001,Basic
2461,439,2024-06-12,18.659999999999997,Premium
2462,294,2024-11-02,9.72,Basic
2463,1742,2024-11-12,50.0,Enterprise
2464,1377,2024-10-03,21.2,Premium
2465,1726,2024-06-20,19.799999999999997,Premium
2466,750,2024-02-07,48.04,Enterprise
2467,1640,2024-06-16,8.05,Basic
2468,1377,2024-08-07,11.71,Basic
2469,1564,2024-08-07,10.14,Basic
2470,465,2024-06-13,20.58,Premium
2471,809,2024-03-24,21.169999999999998,Premium
2472,492,2024-11-18,19.11,Premium
2473,1386,2023-12-25,11.51,Basic
2474,1091,2024-09-17,50.06,Enterprise
2475,1512,2024-04-29,11.21,Basic
2476,948,2023-12-21,20.36,Premium
2477,1521,2024-04-03,51.18,Enterprise
2478,1294,2024-05-21,19.16,Premium
2479,1495,2024-07-07,21.49,Premium
2480,169,2024-02-21,18.369999999999997,Premium
2481,1855,2024-06-07,20.549999999999997,Premium
2482,159,2024-08-16,9.620000000000001,Basic
2483,981,2023-12-02,49.54,Enterprise
2484,1045,2024-05-04,9.58,Basic
2485,1294,2023-12-11,48.15,Enterprise
2486,1677,2024-09-09,19.36,Premium
2487,1707,2024-01-31,8.17,Basic
2488,1342,2024-08-01,11.530000000000001,Basic
2489,5,2024-07-15,18.11,Premium
2490,264,2023-12-27,48.21,Enterprise
2491,474,2024-10-04,20.669999999999998,Premium
2492,349,2024-07-29,11.870000000000001,Basic
2493,1729,2024-03-17,8.36,Basic
2494,1034,2024-03-28,8.26,Basic
2495,1563,2023-12-17,8.17,Basic
2496,1107,2024-07-23,11.98,Basic
2497,1946,2023-12-05,18.49,Premium
2498,1804,2024-02-25,48.2,Enterprise
2499,1998,2024-03-17,48.190000000000005,Enterprise
2500,1583,2024-02-28,51.15,Enterprise
2501,332,2024-05-02,8.040000000000001,Basic
2502,270,2024-08-23,49.580000000000005,Enterprise
2503,501,2023-12-27,18.86,Premium
2504,162,2023-12-31,51.370000000000005,Enterprise
2505,413,2024-08-18,20.029999999999998,Premium
2506,108,2024-04-19,48.13,Enterprise
2507,1933,2024-05-09,18.119999999999997,Premium
2508,957,2024-07-04,18.82,Premium
2509,825,2024-09-16,21.06,Premium
2510,1942,2024-11-05,50.71,Enterprise
2511,1323,2024-06-20,49.85,Enterprise
2512,1167,2024-03-16,11.49,Basic
2513,145,2023-11-27,49.02,Enterprise
2514,1358,2024-11-22,10.540000000000001,Basic
2515,1050,2024-10-26,10.65,Basic
2516,868,2024-11-11,10.81,Basic
2517,439,2024-03-15,10.040000000000001,Basic
2518,573,2024-02-23,49.010000000000005,Enterprise
2519,1253,2024-04-22,48.160000000000004,Enterprise
2520,1704,2024-01-15,20.549999999999997,Premium
2521,22,2024-10-31,21.689999999999998,Premium
2522,1007,2024-08-11,19.47,Premium
2523,1887,2024-08-20,11.3,Basic
2524,1619,2024-08-13,18.299999999999997,Premium
2525,963,2024-05-04,51.79,Enterprise
2526,1272,2024-11-11,9.05,Basic
2527,302,2024-02-12,50.190000000000005,Enterprise
2528,1667,2024-06-09,19.459999999999997,Premium
2529,1769,2024-05-29,49.89,Enterprise
2530,180,2024-06-26,50.78,Enterprise
2531,481,2024-03-22,10.07,Basic
2532,1398,2024-04-27,50.260000000000005,Enterprise
2533,1601,2024-03-02,51.17,Enterprise
2534,968,2024-05-11,9.85,Basic
2535,1034,2024-11-12,48.29,Enterprise
2536,1343,2024-05-26,8.05,Basic
2537,1442,2024-05-08,49.96,Enterprise
2538,468,2024-06-24,20.009999999999998,Premium
2539,1795,2024-04-28,9.2,Basic
2540,1437,2024-02-19,48.870000000000005,Enterprise
2541,729,2024-03-30,20.75,Premium
2542,855,2024-03-21,8.7,Basic
2543,1390,2024-08-05,20.459999999999997,Premium
2544,1434,2024-03-09,51.22,Enterprise
2545,162,2024-08-19,8.92,Basic
2546,349,2023-12-25,50.85,Enterprise
